movie_id,title_ko,title_en,gubun,genre,nation,theater_admissions,online_cumulative,seat_cnt,lifetime_vod,first_year_vod,online_open,theater_open
FS20204845,공기살인,TOXIC,일반영화,드라마,한국,158330,50924,2718236,50846,50234,2022-05-12,2022-04-22
FS20234613,더 커버넌트,Guy Ritchie's The Covenant,일반영화,"전쟁,액션,드라마",미국,52262,50840,515014,50840,48565,2024-09-27,
FS20235098,나폴레옹,Napoleon,일반영화,"전쟁,드라마",미국,227978,50750,2480637,50750,49633,2023-12-26,2023-12-06
FS20218345,괴기맨숀,,일반영화,,한국,32752,50717,349335,50717,46656,2021-07-07,2021-06-30
FS20211241,클리포드 더 빅 레드 독,Clifford the Big Red Dog,일반영화,"애니메이션,어드벤처,드라마,가족,코미디",미국,30319,50466,404790,50390,47441,2022-01-27,2022-01-12
FS20196763,고스트버스터즈 라이즈,Ghostbusters: Afterlife,일반영화,"어드벤처,미스터리,액션",미국,114950,50394,3186812,50331,47673,2021-12-31,2021-12-01
FS20205443,나일 강의 죽음,Death on the Nile,일반영화,"범죄,드라마,미스터리",미국,232885,49336,5384012,49336,46092,2022-03-23,2022-02-09
FS2023C266,몬스터 호텔: 뒤바뀐 세계,Hotel Transylvania: Transformania,일반영화,"애니메이션,코미디,가족,판타지",미국,0,48974,0,48974,42026,2023-04-28,
FS20253852,퍼스트 라이드,The First Ride,일반영화,"코미디,드라마",한국,742536,48921,8021632,48921,48921,2025-10-29,
FS20249251,콘클라베,Conclave,,,미국,334972,48166,3776405,48166,47714,2025-03-05,
FS20040553,새벽의 저주,Dawn Of The Dead,일반영화,,미국,106515,48154,404651,48154,3090,2021-12-18,2004-05-14
FS20225055,뜨거운 피: 디 오리지널,Hot Blooded: The Original,일반영화,"액션,범죄",한국,13854,48121,33750,48121,44422,2022-05-24,2022-05-26
FS20196669,앵커,Anchor,일반영화,스릴러,한국,171257,47848,3929815,47809,46603,2022-05-03,2022-04-20
FS20232536,명탐정코난: 흑철의 어영,Detective Conan The Movie: Black Iron Submarine,일반영화,애니메이션,일본,801511,47719,4217577,47719,41762,2023-11-22,2023-07-20
FS20135304,극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,Pokemon the Movie: Giratina and the Sky Warrior,일반영화,애니메이션,일본,581236,47701,1585485,47701,11281,2013-08-14,2022-06-01
FS20216523,모탈 컴뱃,Mortal Kombat,일반영화,"액션,어드벤처,판타지",미국,40461,47650,1747723,47650,43526,2021-04-28,2021-04-08
FS20250188,하트맨,Heartman: Rock and Love,일반영화,코미디,한국,248014,47506,3152819,47506,47506,2026-01-14,
FS20231042,빅토리,Victory,일반영화,"기타,드라마",한국,509257,47214,4333696,47214,46520,2024-08-14,
FS20255381,위키드: 포 굿,Wicked: For Good,일반영화,"판타지,뮤지컬,어드벤처",미국,972817,47093,9073000,47093,47093,2025-11-19,
FS20125127,교수와 여제자2,À l'aventure,일반영화,멜로/로맨스,프랑스,9,47311,650,46875,3415,2021-02-22,2012-03-28
FS20234137,칸다하,Kandahar,일반영화,"스릴러,액션",미국,6149,46771,110341,46771,44605,2023-09-21,2023-09-20
FS19988717,명탐정 코난: 14번째 표적,"DETECTIVE CONAN, The Fourteenth Target",일반영화,애니메이션,일본,79182,46583,1067781,46583,4081,2016-07-05,2025-02-14
FS20253766,파이널 데스티네이션 블러드라인,Final Destination Bloodlines,일반영화,,미국,80031,46206,1260450,46206,45836,2025-05-14,
FS20230495,아임 히어로 더 파이널,IM HERO THE FINAL,일반영화,"공연,다큐멘터리",한국,250702,46181,1615379,46181,38468,2023-04-10,2023-03-01
FS20216801,"극장판 포켓몬스터: 정글의 아이, 코코",Pokemon the Movie: Secrets of the Jungle,일반영화,애니메이션,일본,213913,46077,1763145,46077,43372,2021-10-07,2021-09-15
FS20231415,소풍,Picnic,,,한국,370737,45762,2941811,45762,44790,2024-02-07,
FS20246361,뽀로로 극장판 바닷속 대모험,Pororo movie Underwater adventure,일반영화,애니메이션,한국,431230,45558,3093143,45558,43047,2025-01-01,
FS20231004,65,65,일반영화,액션,미국,12080,44830,458985,44830,43084,2023-04-28,2023-04-20
FS20233220,노이즈,Noise,일반영화,,한국,1707629,44659,8692184,44659,44168,2025-06-25,
FS20244883,썬더볼츠＊,Thunderbolts*,일반영화,"액션,어드벤처",미국,922455,44397,9105297,44397,44122,2025-04-30,
FS20223831,스파이 코드명 포춘,Operation Fortune: Ruse de guerre,일반영화,액션,미국,47006,44208,839706,44208,41863,2023-09-11,2023-08-30
FS20235596,트롤: 밴드 투게더,Trolls Band Together,일반영화,애니메이션,미국,407850,44056,1701544,44056,41182,2024-01-09,2023-12-20
FS20190353,사흘,Devils Stay,일반영화,,한국,200491,43834,2386032,43834,43516,2024-11-14,
FS20218875,극장판 도라에몽: 진구의 신공룡,Doraemon the Movie: Nobita’s New Dinosaur,일반영화,"애니메이션,어드벤처,코미디",일본,64597,43710,713505,43710,33799,2021-08-12,2021-08-05
FS20113982,레전드 오브 래빗,Legend of a Rabbit,일반영화,애니메이션,중국,85245,45030,645151,43576,1635,2021-04-19,2012-02-22
FS20254275,킹 오브 킹스,The King of Kings,일반영화,애니메이션,한국,1318869,43551,6380534,43551,43273,2025-07-16,
FS20200065,더 파더,The Father,,,영국,48688,43425,918387,43425,37715,2021-04-19,2021-04-07
FS20242794,임영웅│아임 히어로 더 스타디움,LIM YOUNG WOONG│IM HERO THE STADIUM,일반영화,"공연,다큐멘터리",한국,357858,43056,2970596,43056,41975,2024-08-28,
FS20216069,모리타니안,The Mauritanian,,,미국,41897,42915,1279550,42915,39410,2021-03-22,2021-03-17
FS20231494,엑소시스트: 더 바티칸,The Pope's Exorcist,일반영화,,미국,14639,42878,266492,42878,40246,2023-05-17,2023-05-10
FS20224965,DC 리그 오브 슈퍼-펫,DC League of Super-Pets,일반영화,"애니메이션,액션,어드벤처",미국,248798,42622,1492368,42622,40738,2022-09-06,2022-08-10
FS20240125,나쁜 녀석들: 라이드 오어 다이,BAD BOYS: RIDE OR DIE,일반영화,"액션,코미디",미국,142393,42487,1851725,42487,41689,2024-06-06,
FS20217174,극장판 콩순이: 장난감나라 대모험,KONGSUNI the movie : Toy World Adventure,,,한국,77990,42113,1160699,42113,32316,2021-05-24,2021-05-05
FS20233879,크리에이터,The Creator,일반영화,"SF,액션",미국,262824,42024,3761157,42024,40955,2023-11-13,2023-10-03
FS20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",Even If This Love Disappears from the World Tonight,,,일본,1271951,41914,6466758,41914,28138,2023-01-31,2022-11-30
FS20071054,중경삼림,Chungking Express,,,홍콩,123487,42830,1518888,41881,7081,2021-03-23,1995-09-02
FS20208721,리미트,Limit,일반영화,"범죄,스릴러",한국,68098,41744,1530372,41544,40852,2022-09-06,2022-08-31
FS20234519,시수,SISU,,,기타,10902,41299,198754,41299,37757,2023-11-10,2023-10-25
FS20232949,대도시의 사랑법,Love in the Big City,일반영화,"드라마,멜로/로맨스",한국,879244,41008,9628373,41008,40438,2024-10-01,
FS20217478,도라에몽: 스탠바이미 2,Stand by Me Doraemon 2,일반영화,애니메이션,일본,82311,41003,915982,41003,37666,2021-06-29,2021-05-19
FS20233039,살인자 리포트,MURDER REPORT,일반영화,"드라마,스릴러",한국,366298,40939,3456102,40939,40939,2025-09-05,
FS20196906,스텔라,Stellar,일반영화,"코미디,판타지,드라마",한국,97312,41188,2288014,40812,40307,2022-04-22,2022-04-06
FS20235034,더 마블스,The Marvels,일반영화,"액션,SF",미국,690814,40754,10847079,40754,39393,2023-11-08,
FS20218904,코다,CODA,,,프랑스,82565,40420,1015510,40420,34254,2021-09-27,2021-08-31
FS20226670,극장판 헬로카봇: 수상한 마술단의 비밀,Hello Carbot the Movie: The Secret of the Suspicious Magic Troupe,일반영화,애니메이션,한국,231239,40067,1499279,40067,33757,2022-10-21,2022-09-28
FS20249899,트랜스포머 ONE,Transformers One,일반영화,"애니메이션,액션,어드벤처",미국,361685,39985,4376752,39985,37396,2024-09-25,
FS20211317,살수,THE ASSASSIN,일반영화,"액션,사극",한국,4600,40151,147444,39971,39313,2023-03-03,2023-02-22
FS20210937,아담스 패밀리 2,The Addams Family 2,일반영화,,미국,111934,39913,1238701,39913,35275,2021-12-08,2021-11-10
FS20233259,정보원,The Informant,일반영화,"액션,코미디,범죄",한국,168603,39626,1523800,39626,39626,2025-12-03,
FS20256283,호퍼스,HOPPERS,일반영화,애니메이션,미국,765000,39546,5573957,39546,39546,2026-03-04,
FS20225448,불릿 트레인,Bullet Train,일반영화,액션,미국,143629,39528,3192708,39528,36124,2022-09-19,2022-08-24
FS20200154,킬링 로맨스,Killing Romance,일반영화,코미디,한국,191650,39502,3663702,39352,38681,2023-05-15,2023-04-14
FS20196306,일진 3,,일반영화,액션,한국,5,39711,118,39337,34531,2019-01-23,2022-06-25
FS20030371,태극기 휘날리며,TaeGukGi: Brotherhood Of War,일반영화,"전쟁,드라마",한국,2571608,39305,5640286,39305,15805,2021-03-30,2004-02-05
FS20232740,바비,Barbie,일반영화,기타,미국,586374,39300,3470841,39300,37902,2023-07-21,2023-07-19
FS20111891,드라이브 앵그리 3D,Drive Angry 3D,일반영화,액션,미국,30221,39904,583771,39096,1045,2022-01-08,2011-08-25
FS20235613,스턴트맨,The Fall Guy,일반영화,"액션,코미디,멜로/로맨스",미국,214298,39043,2315683,39043,38518,2024-05-01,
FS20240983,명탐정 코난: 100만 달러의 펜타그램,Detective Conan the Movie: The Million-dollar Pentagram,일반영화,애니메이션,일본,753606,38537,5863324,38537,33085,2024-07-17,
FS20124771,감각의 제국 2 - 사다의 사랑,Johnen: Love of Sada,일반영화,멜로/로맨스,일본,4,40660,390,38383,2766,2022-08-29,
FS20247437,브레드이발소: 셀럽 인 베이커리타운,Bread Barbershop : Celeb in Bakery Town,일반영화,애니메이션,한국,202366,38368,955026,38368,34163,2024-03-01,
FS20202247,싱글 인 서울,Single in Seoul,일반영화,"멜로/로맨스,코미디",한국,400681,38061,3993582,38061,37274,2023-12-08,2023-11-29
FS20214848,퍼펙트 케어,I Care a Lot,일반영화,"범죄,스릴러",미국,27462,38124,464518,37701,36011,2021-02-25,2021-02-19
FS20223278,극장판 주술회전 0,Jujutsu Kaisen: Zero,일반영화,애니메이션,일본,733059,37645,10230370,37645,29009,2022-10-05,2022-02-17
FS20081375,샤이닝,The Shining,일반영화,,미국,21734,37486,194599,37486,1473,2015-05-20,2023-06-28
FS20128672,코드,The Code,일반영화,"범죄,스릴러,액션",미국,20,38992,980,37472,1120,2021-11-05,2012-08-30
FS20253114,28년 후,28 Years Later,일반영화,,미국,362548,36545,3828643,36545,36430,2025-06-19,
FS20215843,카오스 워킹,Chaos Walking,일반영화,"어드벤처,SF",미국,147443,36676,3463301,36406,35368,2021-04-05,2021-02-24
FS20256702,컨저링: 마지막 의식,The Conjuring: Last Rites,일반영화,,미국,420993,36120,3344338,36120,36120,2025-09-03,
FS20239573,서치 2,Missing,일반영화,"미스터리,스릴러",미국,414598,35664,5091777,35664,34262,2023-03-20,2023-02-22
FS20110026,로마의 휴일,Roman Holiday,,,미국,46620,34865,483235,34865,4002,2017-02-24,2025-08-20
FS20218758,수색자,The Recon,,,한국,26794,34902,320366,34776,33512,2021-10-13,2021-09-29
FS20205665,밀리언 달러 트러블,Trouble,,,미국,0,35152,0,34747,33461,2021-02-03,
FS20250420,시수: 복수의 길,SISU: ROAD TO REVENGE,일반영화,"액션,전쟁",미국,658,34194,2187,34194,34194,2026-01-07,
FS20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",Shinbi's Haunted House: One More Summon,일반영화,애니메이션,한국,340492,33663,2462043,33663,33663,2026-01-14,
FS20230081,샤잠! 신들의 분노,Shazam! Fury of the Gods,일반영화,"액션,어드벤처",미국,78743,33496,2222233,33496,32530,2023-04-10,2023-03-15
FS20214763,내겐 너무 소중한 너,My lovely angel,,,한국,25694,33248,708511,33248,30954,2021-06-02,2021-05-12
FS20225175,엘비스,Elvis,일반영화,드라마,미국,101523,33241,1339569,33241,31100,2022-07-28,2022-07-13
FS20257728,중간계,Run to the West,일반영화,액션,한국,28356,33107,475594,33107,33107,2025-10-15,
FS20218014,라이더스 오브 저스티스,Riders of Justice,,,기타,7131,33231,327653,33020,31702,2021-06-09,2021-06-02
FS2009A161,17어게인,,일반영화,,일반영화,0,33098,0,33009,810,2022-07-08,
FS20100833,무적자,A Better Tomorrow,일반영화,"드라마,액션",한국,1546132,34454,9084370,32991,1879,2023-12-04,2010-09-16
FS20218653,귀문,GUIMOON: The Lightless Door,일반영화,,한국,93657,33208,1427808,32950,31458,2021-09-02,2021-08-25
FS20193068,비와 당신의 이야기,Waiting For Rain,일반영화,"드라마,멜로/로맨스",한국,400958,33000,7363684,32870,31120,2021-05-17,2021-04-28
FS20234213,익스펜더블 4,Expend4bles,일반영화,액션,미국,63379,32780,1541840,32780,32200,2023-10-25,2023-10-18
FS20236034,백수아파트,The Noisy Mansion,일반영화,"미스터리,드라마,코미디",한국,43370,32659,612568,32659,32482,2025-02-26,
FS20218240,여고괴담 여섯번째 이야기 : 모교,WHISPERING CORRIDORS 6 : THE HUMMING,일반영화,,한국,94436,32873,1740723,32621,31918,2021-06-28,2021-06-17
FS20090203,내 남자의 아내도 좋아,Vicky Cristina Barcelona,,,스페인,66884,32918,986963,32562,656,2021-12-18,2009-04-15
FS20234281,더 넌 2,The Nun II,일반영화,,미국,360743,32330,2568036,32330,30243,2023-10-23,2023-09-27
FS20247074,건국전쟁,The Birth of Korea,,,한국,1174140,32191,6572432,32191,28423,2024-02-01,
FS20253331,열혈검사,The Prosecutor,일반영화,액션,중국,13041,31636,291014,31636,31430,2025-04-16,
FS20256927,포풍추영,The Shadow’s Edge,,,홍콩,24921,31368,186016,31368,31368,2025-09-20,
FS20246665,아마추어,The Amateur,일반영화,"액션,스릴러",미국,96449,31334,2036698,31334,31272,2025-04-09,
FS20229365,필사의 추격,The Desperate Chase,일반영화,"코미디,액션",한국,121373,31255,1399855,31255,30460,2024-08-21,
FS20217728,범털 2: 쩐의 전쟁,King of Prison: The Prison War,일반영화,"범죄,액션,드라마",한국,4054,31630,52427,31247,29896,2021-05-13,2021-05-13
FS20234673,뽀로로 극장판 슈퍼스타 대모험,PORORO POPSTAR ADVENTURE,일반영화,애니메이션,한국,388217,31223,2071660,31223,25516,2023-12-13,
FS20242495,브레드이발소: 빵스타의 탄생,Bread Barbershop: Bakery Stars,일반영화,애니메이션,한국,267473,31082,1439121,31082,27215,2024-09-14,
FS20247590,릴로 & 스티치,Lilo & Stitch,일반영화,애니메이션,미국,485327,31051,3508933,31051,30780,2025-05-21,
FS20234253,퍼피 구조대: 더 마이티 무비,PAW Patrol: The Mighty Movie,일반영화,"애니메이션,어드벤처",미국,172547,30998,1170202,30998,27511,2023-10-23,2023-10-06
FS20212672,레지던트 이블: 라쿤시티,Resident Evil: Welcome to Raccoon City,일반영화,,미국,24723,31132,816873,30988,29464,2022-02-08,2022-01-19
FS20139749,하지마,,일반영화,,한국,0,31236,0,30854,1945,2022-01-27,
FS20231603,라이드 온,Ride On,일반영화,"액션,코미디,드라마",중국,12147,30924,90236,30854,22825,2023-06-02,2023-05-31
FS20243181,원맨,IN THE LAND OF SAINTS AND SINNERS,,,아일랜드,5463,30804,140089,30804,29946,2024-09-04,
FS20223839,버즈 라이트이어,Lightyear,일반영화,"애니메이션,액션,어드벤처",미국,344853,30699,2896194,30699,29316,2022-08-01,2022-06-15
FS20218790,스네이크 아이즈: 지.아이.조,Snake Eyes: G.I. Joe Origins,일반영화,"액션,어드벤처,판타지",미국,482,30759,20202,30590,29384,2021-09-08,2021-09-09
FS20250878,노 머시: 90분,Mercy,일반영화,스릴러,미국,101095,30557,1224580,30557,30557,2026-02-04,
FS20235583,인투 더 월드,Migration,일반영화,애니메이션,미국,348884,30312,3223549,30312,28596,2024-01-10,
FS20243702,구룡성채: 무법지대,Twilight of the Warriors: Walled In,,,홍콩,11623,30304,260585,30304,29807,2024-10-16,
FS20252373,넘버원,,일반영화,드라마,한국,280968,30096,1965580,30096,30096,2026-02-11,
FS20225865,옥수역귀신,The Ghost station,일반영화,,한국,256537,30083,1644949,30083,29199,2023-04-27,2023-04-19
FS20252526,메간 2.0,M3GAN 2.0,일반영화,,미국,22308,30059,444946,30059,29948,2025-07-16,
FS20223924,인피니트,Infinite,일반영화,"SF,스릴러",미국,0,29761,0,29761,27422,2022-01-24,
FS20224579,악마들,Devils,일반영화,"액션,스릴러",한국,81521,29848,1174571,29678,28473,2023-07-20,2023-07-05
FS20233261,청설,Hear Me: Our Summer,일반영화,"드라마,멜로/로맨스",한국,802938,29661,8322391,29661,28003,2024-11-06,
FS20212836,355,The 355,일반영화,액션,미국,49098,29671,1327974,29450,28452,2022-02-18,2022-02-09
FS20224333,더 컨트랙터,The Contractor,일반영화,"액션,스릴러",미국,11365,29326,174540,29326,26346,2022-04-27,2022-04-28
FS20130248,거짓말 섹스가 좋아,,일반영화,"멜로/로맨스,드라마",한국,37,30258,1239,29280,0,2022-10-05,2013-07-04
FS20212667,화사한 그녀,MISS FORTUNE,일반영화,,한국,96146,29173,1706307,29173,28255,2023-11-03,2023-10-11
FS20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,Crayon Shinchan the movie: Super Hot! The Spicy Kasukabe Dancers,일반영화,애니메이션,일본,488704,29031,2458096,29031,29031,2025-12-24,
FS20232570,극장판 도라에몽: 진구와 하늘의 유토피아,Doraemon the Movie: Nobita`s Sky Utopia,일반영화,애니메이션,일본,97721,28817,572607,28817,22315,2023-08-08,2023-07-08
